url,name,asin,image,price,isPrime,offer,customerReview,customerReviewCount
https://www.amazon.com/Amazon-Brand-Ultra-Soft-Tissues-Premium/dp/B07Y48YCJX/ref=sr_1_1?keywords=tissue&qid=1707952662&sr=8-1,"Amazon Brand - Presto! Ultra-Soft 3-Ply Premium Facial Tissues, 1188 Count (18 Packs of 66)",B07Y48YCJX,https://m.media-amazon.com/images/I/818obzNTRuL._AC_UL320_.jpg,4 sizes,True,$21.84 with Subscribe & Save discount$1.94,4.6 out of 5 stars,20288
https://www.amazon.com/Kleenex-Expressions-Facial-Tissues-Tissue/dp/B09N9WGLTC/ref=sr_1_2?keywords=tissue&qid=1707952662&sr=8-2,"Kleenex Expressions Ultra Soft Facial Tissues, 8 Flat Boxes, 120 Tissues per Box, 3-Ply, Packaging May Vary",B09N9WGLTC,https://m.media-amazon.com/images/I/81X0Jc-jceL._AC_UL320_.jpg,3 sizes,True,$16.33 with Subscribe & Save discount$1.79,4.8 out of 5 stars,21842
https://www.amazon.com/Puffs-Lotion-Facial-Tissue-Tissues/dp/B09YKRZR22/ref=sr_1_3?keywords=tissue&qid=1707952662&sr=8-3,"Puffs Plus Lotion Facial Tissues, 8 Family Boxes, 124 Facial Tissues per Box",B09YKRZR22,https://m.media-amazon.com/images/I/71ZqhkV3VML._AC_UL320_.jpg,2 sizes,True,$12.62 with Subscribe & Save discountGet a $10 promotional credit when you buy at least 3 promotional item(s)$1.34,4.8 out of 5 stars,19995
https://www.amazon.com/Amazon-Basics-Facial-Tissue-4PK/dp/B09C2ZVVHJ/ref=sr_1_4?keywords=tissue&qid=1707952662&sr=8-4,"Amazon Basics Facial Tissue, 2-Ply, 640 Count (4 Packs of 160) (Previously Solimo)",B09C2ZVVHJ,https://m.media-amazon.com/images/I/61lUyTYscqL._AC_UL320_.jpg,2 sizes,True,$7.74 with Subscribe & Save discount$1.27,4.6 out of 5 stars,14597
https://www.amazon.com/Kleenex-Soothing-Tissues-Coconut-Packaging/dp/B09RY35M4S/ref=sr_1_5?keywords=tissue&qid=1707952662&sr=8-5,"Kleenex Soothing Lotion Facial Tissues with Coconut Oil, 3 Flat Boxes, 120 Tissues per Box, 3-Ply (360 Total Tissues), Packaging May Vary",B09RY35M4S,https://m.media-amazon.com/images/I/71j6K0BYcAL._AC_UL320_.jpg,$4.99,True,$4.74 with Subscribe & Save discountSave 15% when you buy $30.00 of select items$1.39,4.8 out of 5 stars,1131
https://www.amazon.com/Amazon-Basics-Facial-Tissue-Lotion/dp/B09C31HJYF/ref=sr_1_6?keywords=tissue&qid=1707952662&sr=8-6,"Amazon Basics Facial Tissue with Lotion, 2-Ply, 300 Count (4 Packs 75) (Previously Solimo)(Packaging may vary)",B09C31HJYF,https://m.media-amazon.com/images/I/71PDA-2AXtL._AC_UL320_.jpg,2 sizes,True,$6.50 with Subscribe & Save discount$2.28,4.5 out of 5 stars,13467
https://www.amazon.com/Scott-Comfortplus-Toilet-Tissue-Double/dp/B07BGLT25K/ref=sr_1_7?keywords=tissue&qid=1707952662&sr=8-7,"Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue",B07BGLT25K,https://m.media-amazon.com/images/I/71fFpzpI0oL._AC_UL320_.jpg,$6.49,True,$6.17 with Subscribe & Save discountSave 5% on 4 select item(s)$0.23,4.5 out of 5 stars,38400
https://www.amazon.com/Puffs-Lotion-Facial-Tissues-Cubes/dp/B09YLMRM4Y/ref=sr_1_8?keywords=tissue&qid=1707952662&sr=8-8,"Puffs Plus Lotion Facial Tissues, 10 Cubes, 56 Tissues Per Box",B09YLMRM4Y,https://m.media-amazon.com/images/I/71vVfB0CSgL._AC_UL320_.jpg,2 sizes,True,$16.01 with Subscribe & Save discount$3.01,4.8 out of 5 stars,7083
https://www.amazon.com/Kleenex-Trusted-Facial-Tissues-Boxes/dp/B00KA25G7A/ref=sr_1_9?keywords=tissue&qid=1707952662&sr=8-9,"Kleenex Trusted Care Facial Tissues, 3 Flat Boxes, 160 Tissues per Box, 2-Ply (480 Total Tissues), Packaging May Vary",B00KA25G7A,https://m.media-amazon.com/images/I/71Jnd3YuCXL._AC_UL320_.jpg,3 sizes,True,Save more with Subscribe & SaveSave 15% when you buy $30.00 of select items$1.04,4.7 out of 5 stars,7260
https://www.amazon.com/Kleenex-Expressions-Facial-Tissues-Tissue/dp/B09N9YTDYP/ref=sr_1_10?keywords=tissue&qid=1707952662&sr=8-10,"Kleenex Expressions Ultra Soft Facial Tissues, 18 Cube Boxes, 60 Tissues per Box, 3-Ply (1,080 Total Tissues), Packaging May Vary",B09N9YTDYP,https://m.media-amazon.com/images/I/81NL00Gn6OL._AC_UL320_.jpg,2 sizes,True,$29.92 with Subscribe & Save discount$2.92,4.7 out of 5 stars,6637
https://www.amazon.com/Puffs-Lotion-Vicks-Facial-Tissues/dp/B0CCYXX839/ref=sr_1_11?keywords=tissue&qid=1707952662&sr=8-11,"Puffs Plus Lotion with Vicks Facial Tissues, 4 Cubes, 48 Tissues per Box",B0CCYXX839,https://m.media-amazon.com/images/I/71Kb-BADjwL._AC_UL320_.jpg,3 sizes,True,$6.45 with Subscribe & Save discount$14.15,4.8 out of 5 stars,5456
https://www.amazon.com/Puffs-Lotion-Facial-Tissues-Family/dp/B004BPSFKM/ref=sr_1_12?keywords=tissue&qid=1707952662&sr=8-12,"Puffs Plus Lotion Facial Tissue, 1 Family Box, 124 Tissues Per Box",B004BPSFKM,https://m.media-amazon.com/images/I/71qhynNLuGL._AC_UL320_.jpg,$2.39,True,Save more with Subscribe & SaveGet a $5 promotional credit when you spend at least $15.00 in promotional item(s)$1.93,4.8 out of 5 stars,2452
https://www.amazon.com/Puffs-Ultra-Non-Lotion-Tissues-Cubes/dp/B09YL81PWH/ref=sr_1_13?keywords=tissue&qid=1707952662&sr=8-13,"Puffs Ultra Soft Non-Lotion Tissues, 10 Cubes, 56 Tissues Per Box",B09YL81PWH,https://m.media-amazon.com/images/I/61dpAWz1muL._AC_UL320_.jpg,2 sizes,True,$16.01 with Subscribe & Save discount$3.01,4.7 out of 5 stars,5505
https://www.amazon.com/Kleenex-Trusted-Everyday-Facial-Tissues/dp/B00NPJERNE/ref=sr_1_14?keywords=tissue&qid=1707952662&sr=8-14,"Kleenex Trusted Care Everyday Facial Tissues, Flat Box, 160 Count (Pack of 6)",B00NPJERNE,https://m.media-amazon.com/images/I/91mGcTa-43L._AC_UL320_.jpg,$16.49,False,Typical:$10.31,4.6 out of 5 stars,4134
https://www.amazon.com/Winner-Cotton-Tissue-Unscented-Sensitive/dp/B06XY6HJQ7/ref=sr_1_15?keywords=tissue&qid=1707952662&sr=8-15,"Winner Soft Face Towels - 100% USA Cotton Dry Wipes, 600 Count Unscented Cotton Tissues for Sensitive Skin, OEKO-TEX Certified Face Towelette, Makeup Remover Clean Towels, 6 Packs",B06XY6HJQ7,https://m.media-amazon.com/images/I/71ZmwNzyVLL._AC_UL320_.jpg,$32.99,True,$31.34 with Subscribe & Save discount10% coupon applied at checkoutSave 10% with coupon$5.50,4.6 out of 5 stars,3875
