,url,name,asin,image,price,isPrime,offer,customerReview,customerReviewCount
0,https://www.amazon.com/SO-DIMM-NON-ECC-PC3-10600-1333MHz-Tech/dp/B00VNG9DNK,4GB Stick for Asus Eee PC Series 1015T 1215T VX6. SO-DIMM DDR3 Non-ECC PC3-10600 1333MHz RAM Memory. Genuine A-Tech Brand.,B00VNG9DNK,https://images-na.ssl-images-amazon.com/images/I/51EN GpjxOL.jpg,$36.29,,,,0
1,https://www.amazon.com/Tech-EliteOne-3200MHz-PC4-25600-Non-ECC/dp/B0CGMN4KRL,A-Tech 16GB Kit (2x8GB) RAM for HP EliteOne 800 G8 24 & 27 AIO PC | DDR4 3200MHz PC4-25600 SODIMM Non-ECC Memory Upgrade,‎ASC893,https://images-na.ssl-images-amazon.com/images/I/61qpf7GaT6L.jpg,$52.99,,,,0
2,https://www.amazon.com/Tech-PC4-25600-Non-ECC-Unbuffered-288-Pin/dp/B09L5B16JV,A-Tech 16GB RAM for Lenovo Legion T5 26AMR5 (1 x 16GB) DDR4 3200 MHz PC4-25600 Non-ECC Unbuffered DIMM 288-Pin Desktop PC Memory Upgrade Stick Module,‎AOP455,https://images-na.ssl-images-amazon.com/images/I/41b7p8jtocL.jpg,$104.99,,,,0
3,https://www.amazon.com/Tech-ThinkCentre-PC4-25600-Unbuffered-Notebook/dp/B09L5C3HDR,A-Tech 16GB RAM for Lenovo ThinkCentre M75q Gen 2 (1 x 16GB) DDR4 3200 MHz PC4-25600 Non-ECC Unbuffered SODIMM 260-Pin Laptop Notebook PC Memory Upgrade Stick Module,‎AOP388,https://images-na.ssl-images-amazon.com/images/I/51Wk2OC1YZL.jpg,$98.69,,,,0
4,https://www.amazon.com/Tech-ThinkPad-PC4-21300-Unbuffered-Notebook/dp/B09L5C3G8X,A-Tech 16GB RAM for Lenovo ThinkPad T15 Gen 1 (1 x 16GB) DDR4 2666 MHz PC4-21300 Non-ECC Unbuffered SODIMM 260-Pin Laptop Notebook PC Memory Upgrade Stick Module,‎AOP056,https://images-na.ssl-images-amazon.com/images/I/51hU0CjCMQL.jpg,$92.39,,,,0
5,https://www.amazon.com/Tech-28IMB05-PC4-23400-Non-ECC-Unbuffered/dp/B09L5B47YN,A-Tech 16GB RAM Kit for Lenovo Legion T5 28IMB05 (2 x 8GB) DDR4 2933 MHz PC4-23400 Non-ECC Unbuffered DIMM 288-Pin Desktop PC Memory Upgrade,‎AOO404,https://images-na.ssl-images-amazon.com/images/I/51sOTrUxNLL.jpg,$115.49,,,,0
6,https://www.amazon.com/10004DN-Seashell-1001PXB-PC2-6400-Tech/dp/B00VNG9WP4,A-Tech 1GB STICK For Asus Eee PC Series 10004DN 1000HA 1000HE 1000HG 1001HA 1001P Seashell 1001PQ 1001PX 1001PXB 1002H 1002HA 1003HAG 1005HA 1005HAB 10. SO-DIMM DDR2 NON-ECC PC2-6400 800MHz RAM Memory,B00VNG9WP4,https://images-na.ssl-images-amazon.com/images/I/61KqMFyq8tL.jpg,$10.64,,,3.0 out of 5 stars,1
7,https://www.amazon.com/PC-VY20GWZE3-PC-VY20GWZR3-PC-VY17MXFEAFH3-PC-VY17MXFRJFH3-Tech/dp/B00VRA94XG,A-Tech 2GB KIT (2 x 1GB) for NEC Versa Pro Series Type VW VY20G/W-3 PC-VY20GWZE3 Type VW VY20G/W-3 PC-VY20GWZR3 Type VW VY21A/W-3 PC-VY21AWZE3 Type VW SO-DIMM DDR2 Non-ECC PC2-5300 667MHz RAM Memory,B00VRA94XG,https://images-na.ssl-images-amazon.com/images/I/61KqMFyq8tL.jpg,$21.27,,,,0
8,https://www.amazon.com/Tech-ThinkCentre-PC4-23400-Non-ECC-Unbuffered/dp/B09L5CFZ5Y,A-Tech 4GB RAM for Lenovo ThinkCentre M70c (1 x 4GB) DDR4 2933 MHz PC4-23400 Non-ECC Unbuffered DIMM 288-Pin Desktop PC Memory Upgrade Stick Module,‎AOP372,https://images-na.ssl-images-amazon.com/images/I/41Qn6dOtvRL.jpg,$31.49,,,,0
9,https://www.amazon.com/PC3-12800-DESKTOP-240-pin-1600MHz-Genuine/dp/B00C53GEFU,A-Tech 8GB DDR3 1600MHz PC3-12800 CL11 DIMM 2Rx8 1.5V 240-Pin Non-ECC UDIMM Desktop RAM Memory Module,A-Tech Components,https://images-na.ssl-images-amazon.com/images/I/41WIlblPjuL.jpg,$16.23,,,4.7 out of 5 stars,5499
10,https://www.amazon.com/Tech-1600MHz-PC3-12800-Non-ECC-Upgrade/dp/B0CGMPHKQR,A-Tech 8GB RAM for ASRock Mini PC Vision HT 311D | DDR3 1600MHz PC3-12800 SODIMM 1.5V Non-ECC Memory Upgrade,‎ASP541,https://images-na.ssl-images-amazon.com/images/I/51s4xQOV6GL.jpg,$25.99,,,,0
